Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
278,Towson,29,11,18,0.379,-13.29,-3.32,7.0,11.0,6.0,6.0,4.0,9.0,1694,1983,,,0.342,0.218,0.485,48.5,59.9,,5.5,0.458,23.2,,0.212,False
279,Troy,28,18,10,0.643,-3.11,-6.18,14.0,6.0,9.0,2.0,8.0,6.0,2109,2023,,,0.3,0.432,0.547,47.0,53.7,,6.4,0.523,16.1,,0.205,False
280,Tulane,29,14,15,0.483,3.41,6.67,5.0,11.0,8.0,7.0,5.0,6.0,2094,2129,,,0.313,0.254,0.523,50.1,56.3,,5.8,0.495,19.4,,0.21,False
281,Tulsa,34,27,7,0.794,12.67,2.3,15.0,3.0,13.0,3.0,10.0,2.0,2726,2363,,,0.359,0.317,0.578,50.9,61.0,,7.7,0.541,15.6,,0.27,True
282,UAB,30,13,17,0.433,5.56,2.96,6.0,10.0,11.0,4.0,1.0,10.0,2110,2032,,,0.353,0.332,0.512,50.5,58.6,,5.2,0.477,17.9,,0.243,False
283,UC Irvine,32,21,11,0.656,3.44,-0.19,13.0,5.0,10.0,2.0,7.0,6.0,2220,2089,,,0.423,0.289,0.56,53.3,51.7,,4.4,0.528,18.7,,0.289,False
284,UC Riverside,26,8,18,0.308,-7.17,-0.61,5.0,13.0,4.0,7.0,4.0,10.0,1678,1835,,,0.358,0.345,0.513,49.3,54.9,,7.8,0.485,20.5,,0.231,False
285,UC Santa Barbara,31,20,11,0.645,5.55,-0.05,11.0,7.0,11.0,2.0,5.0,8.0,2066,1889,,,0.411,0.323,0.56,52.6,65.5,,5.4,0.514,18.6,,0.31,True
286,UCF,29,17,12,0.586,-1.2,-6.38,12.0,8.0,12.0,4.0,5.0,8.0,2249,2070,,,0.338,0.283,0.557,50.1,52.5,,6.1,0.527,18.0,,0.239,False
287,UCLA,33,21,12,0.636,13.14,10.78,11.0,7.0,11.0,4.0,5.0,6.0,2476,2398,,,0.339,0.299,0.558,52.1,52.7,,4.6,0.53,18.3,,0.235,True
288,UNC Asheville,28,13,15,0.464,-10.74,-6.67,10.0,4.0,8.0,4.0,5.0,10.0,1955,2059,,,0.439,0.247,0.529,47.6,52.8,,6.7,0.493,20.1,,0.292,False
289,UNC Greensboro,31,20,11,0.645,1.4,-2.34,11.0,5.0,12.0,1.0,6.0,9.0,2238,2122,,,0.412,0.304,0.549,49.6,58.7,,6.3,0.503,19.7,,0.307,False
290,UNC Wilmington,33,23,10,0.697,6.17,-0.08,14.0,4.0,11.0,2.0,9.0,7.0,2240,2034,,,0.363,0.328,0.53,49.6,57.8,,6.0,0.496,16.0,,0.25,True
291,UT Arlington,27,12,15,0.444,-10.35,-6.5,9.0,11.0,8.0,5.0,4.0,10.0,2059,2101,,,0.438,0.256,0.527,51.2,42.2,,4.5,0.492,17.4,,0.29,False
292,Utah,30,21,9,0.7,10.69,5.19,10.0,4.0,14.0,2.0,6.0,6.0,2018,1839,,,0.411,0.397,0.575,50.6,63.8,,5.6,0.549,18.5,,0.277,True
293,Utah State,31,23,8,0.742,5.63,-1.7,13.0,5.0,14.0,2.0,7.0,5.0,2076,1800,,,0.375,0.26,0.552,55.0,59.0,,5.6,0.516,18.4,,0.269,False
294,UTEP,32,10,22,0.313,-1.91,3.12,3.0,15.0,9.0,7.0,0.0,12.0,2213,2305,,,0.422,0.281,0.537,48.5,61.9,,6.0,0.492,19.6,,0.304,False
295,UTSA,29,19,10,0.655,-3.25,-7.83,13.0,7.0,10.0,2.0,7.0,8.0,2229,2096,,,0.507,0.335,0.513,52.5,57.2,,4.8,0.474,16.4,,0.326,False
296,Valparaiso,33,25,8,0.758,9.39,-1.24,12.0,2.0,11.0,1.0,8.0,5.0,2564,2180,,,0.379,0.395,0.546,50.8,63.8,,7.3,0.518,15.7,,0.253,True
297,Vanderbilt,32,17,15,0.531,6.66,7.56,6.0,10.0,13.0,4.0,2.0,9.0,2290,2318,,,0.327,0.428,0.557,47.9,62.1,,3.3,0.523,19.8,,0.239,False
298,Vermont,29,21,8,0.724,-3.74,-10.81,13.0,3.0,10.0,1.0,7.0,5.0,2186,1981,,,0.327,0.297,0.535,54.1,51.5,,4.4,0.498,16.5,,0.239,False
299,Villanova,32,19,13,0.594,10.7,6.17,7.0,9.0,15.0,4.0,2.0,8.0,2266,2121,,,0.404,0.281,0.56,53.9,58.5,,6.7,0.517,22.3,,0.3,False
300,Virginia,29,17,12,0.586,13.24,7.93,7.0,9.0,13.0,4.0,3.0,7.0,2308,2154,,,0.399,0.275,0.548,52.7,50.8,,7.5,0.508,17.7,,0.287,False
301,Virginia Commonwealth,32,21,11,0.656,1.21,-2.37,11.0,7.0,15.0,2.0,4.0,8.0,2326,2208,,,0.388,0.33,0.52,49.1,48.5,,8.6,0.485,18.0,,0.261,False
302,VMI,28,10,18,0.357,-9.1,0.34,5.0,11.0,7.0,5.0,3.0,11.0,2141,2300,,,0.3,0.349,0.507,46.5,56.3,,4.6,0.475,19.8,,0.209,False
303,Virginia Tech,28,10,18,0.357,3.35,3.54,4.0,12.0,9.0,6.0,1.0,10.0,1943,1983,,,0.353,0.353,0.52,54.6,52.1,,8.6,0.486,22.3,,0.242,False
304,Wagner,29,19,10,0.655,-4.45,-9.24,15.0,5.0,11.0,2.0,8.0,8.0,2362,2223,,,0.318,0.306,0.551,48.7,57.4,,5.4,0.522,17.5,,0.225,False
305,Wake Forest,34,21,13,0.618,15.25,10.28,9.0,7.0,13.0,3.0,5.0,7.0,2789,2620,,,0.354,0.313,0.57,52.0,55.2,,6.6,0.535,16.9,,0.261,True
306,Washington,29,11,18,0.379,4.39,10.1,5.0,13.0,6.0,6.0,4.0,11.0,2088,2236,,,0.401,0.289,0.527,49.4,53.0,,7.8,0.493,20.2,,0.269,False
307,Washington State,27,6,21,0.222,-3.06,6.95,1.0,17.0,6.0,9.0,0.0,12.0,1900,2170,,,0.387,0.348,0.513,48.7,45.3,,4.0,0.471,18.3,,0.273,False
308,Weber State,29,18,11,0.621,0.37,-1.94,8.0,6.0,10.0,3.0,3.0,7.0,2172,2027,,,0.429,0.298,0.553,53.8,55.2,,1.9,0.512,17.4,,0.306,False
309,West Virginia,28,8,20,0.286,-1.36,5.9,1.0,15.0,5.0,8.0,2.0,9.0,2045,2209,,,0.34,0.286,0.51,50.5,53.4,,5.9,0.477,19.8,,0.232,False
310,Western Carolina,28,12,16,0.429,-7.87,-3.0,6.0,10.0,6.0,7.0,6.0,8.0,2180,2177,,,0.347,0.32,0.539,49.5,56.2,,6.5,0.5,19.8,,0.255,False
311,Western Illinois,28,12,16,0.429,-7.45,-3.06,3.0,11.0,9.0,7.0,3.0,8.0,2061,2086,,,0.353,0.352,0.534,50.3,61.9,,3.8,0.494,17.2,,0.258,False
312,Western Kentucky,32,28,4,0.875,10.46,-0.27,13.0,1.0,14.0,0.0,10.0,3.0,2491,2069,,,0.349,0.39,0.567,54.6,57.2,,5.9,0.539,17.2,,0.244,True
313,Western Michigan,30,17,13,0.567,0.75,-0.38,10.0,8.0,11.0,4.0,6.0,8.0,2206,2172,,,0.338,0.368,0.53,49.9,49.6,,3.6,0.494,16.1,,0.242,False
314,Wichita State,30,15,15,0.5,0.82,0.15,9.0,9.0,11.0,3.0,3.0,9.0,2186,2166,,,0.464,0.328,0.562,52.5,59.8,,5.0,0.517,19.4,,0.338,False
315,William & Mary,29,10,19,0.345,-6.07,-1.15,7.0,11.0,7.0,4.0,2.0,13.0,1827,1950,,,0.365,0.358,0.481,52.1,56.5,,2.8,0.448,18.3,,0.234,False
316,Winthrop,31,19,12,0.613,-6.53,-8.2,10.0,4.0,9.0,4.0,7.0,5.0,2092,2018,,,0.394,0.363,0.508,52.1,49.5,,7.7,0.474,18.2,,0.258,True
317,Wisconsin,32,19,13,0.594,10.1,9.23,11.0,5.0,12.0,1.0,6.0,8.0,2144,2101,,,0.391,0.354,0.54,49.9,55.7,,3.5,0.499,17.2,,0.281,True
318,Wofford,29,11,18,0.379,-7.02,1.14,5.0,11.0,9.0,5.0,1.0,12.0,1939,2002,,,0.282,0.335,0.474,46.9,53.3,,5.9,0.444,15.4,,0.188,False
319,Wright State,28,17,11,0.607,1.01,-1.58,9.0,7.0,11.0,3.0,6.0,7.0,2064,1981,,,0.452,0.377,0.584,47.2,57.9,,4.3,0.556,17.5,,0.307,False
320,Wyoming,31,22,9,0.71,8.62,2.72,11.0,3.0,14.0,1.0,6.0,6.0,2324,2129,,,0.494,0.252,0.539,55.3,52.6,,7.6,0.493,17.2,,0.345,True
321,Xavier,32,26,6,0.813,13.91,4.1,14.0,2.0,13.0,1.0,9.0,4.0,2317,2003,,,0.453,0.319,0.55,52.7,51.5,,7.6,0.505,17.1,,0.327,True
322,Yale,32,21,11,0.656,-0.08,-5.32,11.0,3.0,11.0,2.0,9.0,5.0,2394,2255,,,0.424,0.357,0.531,53.3,56.7,,5.2,0.489,17.8,,0.297,False
323,Youngstown State,28,5,23,0.179,-12.89,-0.16,2.0,14.0,5.0,7.0,0.0,15.0,1808,2100,,,0.371,0.285,0.496,46.8,58.7,,5.0,0.446,18.1,,0.274,False
