rank,Team,Conf,record,AdjOE,oe Rank,AdjDE,de Rank,Barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,AdjTempo
325,Little Rock,OVC,12-20,100.9481906764195,310,116.6913695980478,312,0.1588727547516451,325,12.0,20.0,9.0,11.0,9-11,0.314635694129585,0.466961482179152,0.2325823514574247,0.314635694129585,0.466961482179152,0.2325823514574247,0.9188443293824404,0.8394651333746865,102.44425525013088,110.25143595674234,102.44425525013088,110.25143595674234,102.93517928065684,116.11635030684155,106.41025502307778,141.3316443334869,0.0368347425703649,1.0,-0.0022989620414698,1444.0,1417.0,1346.2625,1.0725991402122543,1.0525436161224129,0.0,0.45,-16.415729189362924,320,182,66.44965447109541
326,Loyola MD,Pat,12-20,103.35191593726049,275,119.52855181085732,347,0.1581207482368232,326,12.0,20.0,8.0,10.0,8-10,0.2811135893086254,0.3059705894328411,0.2575937424235725,0.2811135893086254,0.3059705894328411,0.2575937424235725,0.9277282742762836,0.8928484867259079,103.4786494393804,112.85015737276484,103.4786494393804,112.85015737276484,102.10391457928,116.57087338525288,74.02691747440451,106.78088729605948,0.0145856071860573,1.0,-0.0387039539313205,1345.0,1374.0,1247.9625000000003,1.0777567434918915,1.100994621232609,0.0,0.4444444444444444,-16.858112739980754,327,267,68.18983536166934
327,Bucknell,Pat,10-23,98.57362996965595,340,114.0538982152492,289,0.1574301780897321,327,10.0,23.0,6.0,12.0,6-12,0.3674120433765105,0.5229790956395577,0.2576711457834448,0.3674120433765105,0.5229790956395577,0.2576711457834448,0.890464815600579,0.800836266343482,106.52157805331068,112.41003982922804,106.52157805331068,112.41003982922804,97.86250082688784,116.99562130443928,83.35408286305413,111.8648726469975,0.0328236471269621,2.0,-0.0154369374014812,1257.0,1373.0,1220.3625,1.030021817287896,1.1250755410789828,0.0,0.3333333333333333,-18.27689109975477,344,217,67.04654916685591
328,North Florida,ASun,7-25,106.81302478518975,203,123.65976618429708,363,0.1565371967511778,328,7.0,25.0,5.0,13.0,5-13,0.3956408912978062,0.5068508632818751,0.3242426085949155,0.3956408912978062,0.5068508632818751,0.3242426085949155,0.8461369848744471,0.7124232215372444,108.4521336715032,110.4637075422808,108.4521336715032,110.4637075422808,106.87471542799052,123.18734457511326,102.19986333548384,114.47441807154264,0.2134351896906192,4.0,-0.0910182806043963,1435.0,1555.0,1280.3125,1.120820112277276,1.2145472296802535,0.0,0.2777777777777778,-19.018513165791575,348,355,70.49895742638462
329,New Haven,NEC,14-17,95.8276306179346,352,111.5131296533224,232,0.148894300147362,329,14.0,17.0,9.0,9.0,9-9,0.2780270270855438,0.4030153287295261,0.1877576981204453,0.2780270270855438,0.4030153287295261,0.1877576981204453,0.8995265428982011,0.8013795584785934,103.1737349154459,111.71285730338494,103.1737349154459,111.71285730338494,97.22633880364856,112.12021260518377,90.00382875103786,108.09855118750174,0.108447535238986,3.0,0.0159967503755888,1160.0,1166.0,1127.6125,1.0287221895819707,1.034043166424636,0.0,0.5,-13.159738158477603,265,132,63.37429700625571
330,Eastern Illinois,OVC,13-20,96.60968798884733,346,112.58564680473884,259,0.1468022474848356,330,13.0,20.0,8.0,12.0,8-12,0.3187355265167017,0.4765964080910921,0.2338010984157751,0.3187355265167017,0.4765964080910921,0.2338010984157751,0.8812494082681863,0.724172664124996,104.37098768251944,110.4427430988122,104.37098768251944,110.4427430988122,96.0617243798382,112.2651353466157,95.52676391015478,114.1416458088148,0.1143165912543522,3.0,0.0016225929220703,1324.0,1393.0,1341.9125,0.986651514163554,1.038070664070869,0.0,0.4,-15.206606159005627,303,168,65.62650674816902
331,Norfolk St.,MEAC,15-17,101.1396416552605,307,118.1161714684765,335,0.1437588694534842,331,15.0,17.0,8.0,6.0,8-6,0.2560862290005332,0.3736408027237025,0.1255627537998809,0.2560862290005332,0.3736408027237025,0.1255627537998809,0.910804950206308,0.8504227113240502,101.62925234752188,112.35704939899244,101.62925234752188,112.35704939899244,102.7051131158698,121.31319690858072,99.51241060266128,105.94643304361504,0.3272852240869296,2.0,-0.0219391194665311,1078.0,1038.0,975.5125,1.1050601606847683,1.064056073089786,0.0,0.5714285714285714,-13.40791560432437,269,231,68.0907180244194
332,Jackson St.,SWAC,12-21,100.92647384960912,311,118.05960127277454,334,0.1414657170150257,332,12.0,21.0,10.0,8.0,10-8,0.39966388174613,0.6674473520568258,0.224740948596469,0.39966388174613,0.6674473520568258,0.224740948596469,0.819983749249483,0.5991168744418018,106.2381406319956,109.35310433846212,106.2381406319956,109.35310433846212,104.22360239193652,120.53754728102528,93.60867405757418,120.02780379968168,0.0542228696702915,7.0,0.0724238034640616,1397.0,1448.0,1296.3375,1.0776514603642957,1.1169930670060844,0.0,0.5555555555555556,-13.953557212131784,282,34,69.57329224098129
333,Holy Cross,Pat,11-22,100.4871391470263,317,117.98558441398092,332,0.1363283845179107,333,11.0,22.0,5.0,13.0,5-13,0.3127569914890927,0.3947599843280809,0.2600411474990151,0.3127569914890927,0.3947599843280809,0.2600411474990151,0.9161950214673956,0.8596343738371973,105.4811847659346,112.75949169583228,105.4811847659346,112.75949169583228,100.23016318909455,117.858595682925,80.43130346465706,115.59008910894022,0.0152105608873824,1.0,-0.0051110690365743,1242.0,1319.0,1175.3500000000004,1.056706512953588,1.1222189135151228,0.0,0.2777777777777778,-18.262247866487936,343,188,65.43668364392161
334,UTSA,Amer,5-25,100.49592250724112,316,118.00693186435431,333,0.1362018141955623,334,5.0,25.0,1.0,17.0,1-17,0.5014413867201944,0.4461634706832358,0.5382933307448335,0.5014413867201944,0.4461634706832358,0.5382933307448335,0.8400925794722716,0.8292988421343707,109.73793558439084,107.53624582678496,109.73793558439084,107.53624582678496,101.1705065283769,120.99388525651396,121.27420439340943,126.63483427364808,0.3781483127429534,2.0,-0.0409114763632945,1229.0,1526.0,1235.8874999999998,0.9944270817529914,1.2347402170505004,0.0,0.0555555555555555,-18.7284222791927,347,273,68.57150992743121
335,Manhattan,MAAC,12-20,103.4266168116596,273,121.59385081983083,355,0.1345892588737264,335,12.0,20.0,8.0,12.0,8-12,0.3217037372643698,0.3953642650547229,0.2820515441137575,0.3217037372643698,0.3953642650547229,0.2820515441137575,0.9157146481695876,0.8540432744165831,103.06676192601384,111.008850812566,103.06676192601384,111.008850812566,102.82737803148176,121.08256456969065,104.98033340219544,126.51052312526777,0.1047662398507791,1.0,0.0348857426043263,1431.0,1517.0,1354.1500000000003,1.0567514677103715,1.12025994166082,0.0,0.4,-16.34866530032512,318,94,67.95120188279358
336,Niagara,MAAC,8-22,99.70964983022247,327,117.30289057488116,321,0.1336905037867495,336,8.0,22.0,5.0,15.0,5-15,0.3187110018718251,0.3848712072723135,0.2856308991715811,0.3187110018718251,0.3848712072723135,0.2856308991715811,0.9038668985652354,0.8116777867486388,103.9979872308557,111.34229248048143,103.9979872308557,111.34229248048143,99.41544317523488,118.01909737575896,100.84986227904106,116.87836164929662,0.1549543897635611,2.0,-0.0684483873069093,1260.0,1391.0,1240.0624999999998,1.016077818658334,1.1217176553601131,0.0,0.25,-18.3284651850158,345,335,62.21102997823946
337,Stonehill,NEC,12-21,91.85160713151194,362,108.38454207407015,168,0.1297265786105323,337,12.0,21.0,8.0,10.0,8-10,0.259360528667841,0.3523961055321364,0.1899135628190641,0.259360528667841,0.3523961055321364,0.1899135628190641,0.9202709530268154,0.8475674386109613,102.7376328794334,112.9400965809911,102.7376328794334,112.9400965809911,92.26041537553438,108.1973995927737,104.61511835617512,112.16729207735222,0.3096857960033415,1.0,-0.0296105882636583,1175.0,1199.0,1198.55,0.9803512577698053,1.0003754536731884,0.0,0.4444444444444444,-17.60595354662777,335,245,66.36831887258398
338,North Alabama,ASun,9-21,99.8168196872378,324,117.85714418584092,329,0.1289167984764825,338,9.0,21.0,4.0,14.0,4-14,0.3550023162632391,0.4104473364633614,0.3220869213457277,0.3550023162632391,0.4104473364633614,0.3220869213457277,0.904607255183879,0.8501070845068539,108.12551142672774,113.39408525268388,108.12551142672774,113.39408525268388,99.75171707737354,120.12413470849069,109.11454023926996,120.22856342576424,0.2468544925926561,1.0,0.0056385847908339,1246.0,1428.0,1187.4375,1.0493183851781671,1.2025896099794726,0.0,0.2222222222222222,-17.11214669081188,330,159,64.81006990566948
339,Fairleigh Dickinson,NEC,11-21,100.44718272011696,318,119.01806241655046,342,0.1244555762185458,339,11.0,21.0,8.0,10.0,8-10,0.2913384061051619,0.4297252133654439,0.1905078191833034,0.2913384061051619,0.4297252133654439,0.1905078191833034,0.8945623684588573,0.7868542365046813,103.47040760703702,111.19186938637756,103.47040760703702,111.19186938637756,101.13250821664172,118.44731656969968,83.95600346434915,96.98112541481584,0.1599540437156159,3.0,-0.0410447270303113,1195.0,1218.0,1123.7125,1.063439269386075,1.083907138169238,0.0,0.4444444444444444,-16.76009400481239,326,274,64.04189103452042
340,Air Force,MWC,3-29,95.94098037707212,350,113.89976103025415,284,0.1220419566043207,340,3.0,29.0,0.0,20.0,0-20,0.6194865809613844,0.4291338595596729,0.7172426380416229,0.6194865809613844,0.4291338595596729,0.7172426380416229,0.7907665415908416,0.9026946762703872,111.85247858403112,106.49636373591048,111.85247858403112,106.49636373591048,95.819070139734,114.93859259451516,101.89964543418048,123.63220456536264,0.0976855031044739,5.0,-0.0280594014200094,1196.0,1667.0,1343.0874999999996,0.8904855417089358,1.241170065241468,0.0,0.0,-20.22566721017,356,244,66.2800243714958
341,Alcorn St.,SWAC,9-23,97.23387738611744,344,115.50722247729657,303,0.12126985463707,341,9.0,23.0,7.0,11.0,7-11,0.4195455165306615,0.7381769369497094,0.2270159486362717,0.4195455165306615,0.7381769369497094,0.2270159486362717,0.8349010212281355,0.6212820528254138,106.3419723081267,109.48810102965004,106.3419723081267,109.48810102965004,97.3080435215208,118.29397074404204,90.9052935613585,112.07109303205787,0.082631010551459,5.0,0.0380832127648678,1244.0,1341.0,1226.6999999999998,1.0141028776391947,1.0931768158473956,0.0,0.3888888888888889,-16.386803477198704,319,89,67.94796351327905
342,Chicago St.,NEC,7-25,99.7997907216306,325,118.59062592875932,340,0.1209057697553922,342,7.0,25.0,5.0,13.0,5-13,0.378040922458172,0.63484963094197,0.1909083782635395,0.378040922458172,0.63484963094197,0.1909083782635395,0.8602585875946906,0.7049070677573422,105.20270349846216,109.97729138773724,105.20270349846216,109.97729138773724,98.11378077561228,118.35301080370098,99.10647191718844,105.8310807859352,0.319739493109478,4.0,-0.0657432787121851,1169.0,1268.0,1152.9625,1.0139098192699243,1.0997755781302516,0.0,0.2777777777777778,-19.294718885498355,351,329,65.62868915305836
