season,round,round_num,team1,team2,seed1,seed2,seed_diff,seed_sum,seed_diff_sq,abs_seed_diff,higher_seed_is_team1,round_x_seeddiff,is_upset_seed,seed1_sq,seed2_sq,seed_product,log_seed_ratio,target,score_diff,SRS_diff,SOS_diff,eFG%_diff,TOV%_diff,SRS_sum,AdjOE_diff,AdjDE_diff,Barthag_diff,AdjTempo_diff,WAB_diff,AdjOE_avg,OE_vs_DE_1,OE_vs_DE_2,AdjDE_avg,AdjTempo_avg,ORtg_diff,Pace_diff,ORB%_diff,Pace_avg,ORtg_avg
2023,R64,1,Kansas,Howard,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,28.0,24.24,16.98,-0.0010000000000000009,-4.1,14.16,11.115247536941794,-13.996208789002665,0.5151645186401108,0.014248760248690928,17.39258657297567,108.23571194711073,7.526931233404113,10.407892485464984,99.26830008767618,69.02390590482591,2.3999999999999915,-1.5999999999999943,-5.400000000000002,71.0,105.6
2023,R64,1,Arkansas,Illinois,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,1,10.0,1.1799999999999997,2.219999999999999,-0.0050000000000000044,0.0,30.8,2.9968257545016,-2.0156080951643958,0.06785000612930969,-0.26058385880854473,-0.5075179758922161,110.40509292346935,16.539515948324436,15.558298288987231,94.35618580481352,69.6447030059694,-0.6000000000000085,0.7000000000000028,-0.9000000000000021,69.85,105.4
2023,R64,1,Saint Mary's,VCU,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,12.0,-23.3,-11.219999999999999,0.010000000000000009,-1.1000000000000014,-3.5199999999999996,6.537532240019033,-2.9240588653382673,0.11867453390287919,-6.018156475845998,2.431444231035693,108.79222064028956,18.65299985403975,15.039526479358983,91.9459574735902,64.91163510780703,1.2000000000000028,0.9000000000000057,-3.0,68.75,104.4
2023,R64,1,UConn,Iona,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,24.0,15.34,11.27,0.02300000000000002,2.700000000000001,30.56,11.173619806183268,-7.049795562724896,0.17346098186982983,-1.8024803936425826,6.686813112257642,115.89184260973515,23.219482600571226,19.095658357112853,94.73427213089312,67.62913433027502,4.800000000000011,-0.3999999999999915,6.799999999999997,68.6,112.5
2023,R64,1,TCU,Arizona State,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,1,2.0,4.32,0.5999999999999996,0.016000000000000014,-0.09999999999999964,26.9,3.265845696820122,-0.3538618746235187,0.04980514782810164,1.5864757168462376,1.014113852606112,110.04455458465002,16.694924580597075,13.782940758400471,94.80562191515125,68.88739313078403,3.8999999999999915,1.9000000000000057,3.0000000000000036,69.95,103.85
2023,R64,1,Gonzaga,Grand Canyon,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,12.0,14.559999999999999,6.77,0.039999999999999925,-2.4000000000000004,23.419999999999998,11.82192988485464,-6.972404732827826,0.2862624575488273,5.261207699085375,10.404678321025772,117.25610194914913,17.208361403134475,12.358836251107661,102.47250312202806,67.49187893223376,8.0,5.0,0.5999999999999979,69.4,115.5
2023,R64,1,Northwestern,Boise State,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,8.0,0.9000000000000004,2.500000000000001,-0.04800000000000004,-1.9000000000000004,26.46,-0.3758048798514153,-2.137839337325204,0.028062948341462723,-1.7688791185776296,-0.5413701498810977,109.92645654319809,14.174657940166611,16.68830215734323,94.49497649444316,65.39931052621728,-3.299999999999997,-1.7999999999999972,1.1000000000000014,65.9,105.15
2023,R64,1,UCLA,UNC Asheville,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,33.0,23.849999999999998,13.01,-0.03600000000000003,-5.199999999999999,20.37,12.610613379185011,-15.053564493984751,0.48718335416740044,-2.1640023512683513,10.264326185729166,108.60935136542477,11.379492471519967,13.822443586319707,96.00838333650495,67.15364892982605,4.5,-2.0999999999999943,6.699999999999999,68.25,108.05
2023,R32,2,Kansas,Arkansas,1.0,8.0,-7.0,9.0,49.0,7.0,1,-14.0,0,1.0,64.0,8.0,2.0794415416798357,0,-1.0,3.209999999999999,1.9700000000000006,0.017000000000000015,-0.40000000000000036,35.19,1.8898299148614797,-1.0781860640564673,0.028241512083596487,-0.4833807916148771,9.697053429974186,112.8484207581509,20.44495395835031,19.6333101075453,92.80928872520309,69.2727206807577,1.7000000000000028,0.0,-2.0,70.2,105.94999999999999
2023,R32,2,Saint Mary's,UConn,5.0,4.0,1.0,9.0,1.0,1.0,0,2.0,1,25.0,16.0,20.0,-0.2231435513142097,0,-15.0,-36.36,-17.78,-0.009000000000000008,0.3999999999999986,9.54,-9.41766575252771,-0.7254463086096052,-0.0430257130529762,-4.825337263569693,-1.6289486486572025,116.76981963656293,20.85161241076841,30.994724471905727,90.84665119522586,64.31522550166889,-9.900000000000006,0.7999999999999972,-12.5,68.80000000000001,109.95
2023,R32,2,TCU,Gonzaga,6.0,3.0,3.0,9.0,9.0,3.0,0,6.0,1,36.0,9.0,18.0,-0.6931471805599453,0,-3.0,-3.379999999999999,0.7400000000000002,-0.08199999999999996,1.4000000000000004,34.599999999999994,-11.489589458516363,-4.357609777774655,-0.0546196660657805,-0.4418517925693095,-4.403622577101454,117.42227216231825,12.691176677445938,28.538375913736957,96.80749586672681,69.9015568854918,-13.700000000000003,-1.0,0.8000000000000043,71.4,112.65
2023,R32,2,Northwestern,UCLA,7.0,2.0,5.0,9.0,25.0,5.0,0,10.0,1,49.0,4.0,14.0,-1.252762968495368,0,-5.0,-8.43,0.05000000000000071,-0.038000000000000034,-0.10000000000000142,35.79,-5.176103951744906,4.944455736267997,-0.08863710572869798,-1.5567767872634022,-6.799238977094989,112.32660607914482,21.256953013759812,21.48860122923672,90.95382895764656,65.29325936056017,-6.799999999999997,-2.200000000000003,-4.5,66.1,106.9
2023,S16,3,Arkansas,UConn,8.0,4.0,4.0,12.0,16.0,4.0,0,12.0,1,64.0,16.0,32.0,-0.6931471805599453,0,-23.0,-6.959999999999999,1.3599999999999994,-0.030000000000000027,0.0,38.94,-9.57514671210663,2.1390074077006602,-0.07485033906631966,2.7865169431114083,-4.655788806405352,116.69107915677347,20.69413145118949,28.13027075559546,92.27887805338099,68.12115260500943,-9.800000000000011,1.7999999999999972,-7.699999999999999,69.30000000000001,110.0
2023,S16,3,Gonzaga,UCLA,3.0,2.0,1.0,5.0,1.0,1.0,0,3.0,1,9.0,4.0,6.0,-0.40546510810816444,1,3.0,-3.120000000000001,-0.620000000000001,0.07099999999999995,0.1999999999999993,41.099999999999994,8.252408836559155,10.504699666101573,-0.027767573206381457,4.050835027584583,-1.75831775528067,119.04086247329687,34.685465802063874,15.928357299403146,93.73395092256335,68.09706526798416,9.200000000000003,4.700000000000003,-1.6000000000000014,69.55000000000001,114.9
2023,E8,4,UConn,Gonzaga,4.0,3.0,1.0,7.0,1.0,1.0,0,4.0,1,16.0,9.0,12.0,-0.2876820724517809,1,28.0,3.960000000000001,0.47000000000000064,-0.04299999999999993,2.8000000000000007,41.94,-1.6884143787496555,-7.776926406083476,0.03920146249888645,-3.394588648322724,-1.6113369394291484,122.32285970220161,22.492351757212646,31.957692542045777,95.0978375525724,68.42518845761509,-4.599999999999994,-3.5,7.0,70.15,117.2
2023,F4,5,Florida Atlantic,San Diego State,9.0,5.0,4.0,14.0,16.0,4.0,0,20.0,1,81.0,25.0,45.0,-0.587786664902119,0,-1.0,-1.8900000000000006,-6.62,0.049000000000000044,0.0,29.73,3.249982947201886,6.238349817543508,-0.03897363773742735,1.765256306430146,-0.9348171593216579,112.39837449803416,24.496077444352736,15.007744679607342,92.64646343605412,66.57560704093467,6.700000000000003,1.9000000000000057,-0.29999999999999716,67.55,109.44999999999999
2023,F4,5,Miami (FL),UConn,5.0,4.0,1.0,9.0,1.0,1.0,0,5.0,1,25.0,16.0,20.0,-0.2231435513142097,0,-13.0,-8.969999999999999,-1.67,0.0040000000000000036,-1.8000000000000007,36.93,-2.336119332503344,9.66421012756318,-0.09278970661008035,1.9207940157537564,-1.3742164112660866,120.3105928465751,27.933158830792777,20.60506803573294,96.04147941331226,67.68829114133061,-0.6000000000000085,0.5,-6.599999999999998,68.65,114.6
2023,Championship,6,San Diego State,UConn,5.0,4.0,1.0,9.0,1.0,1.0,0,6.0,1,25.0,16.0,20.0,-0.2231435513142097,0,-17.0,-7.139999999999999,0.41000000000000014,-0.041000000000000036,-1.0,38.76,-10.705269488393569,-1.6820858222482968,-0.04380336547290764,-1.0349152457341404,0.6207190363029911,116.12601776862999,19.564008674902553,31.95136398554442,90.36833143840651,66.21043651058666,-8.800000000000011,-1.8000000000000114,-6.5,67.5,110.5
2024,R64,1,UConn,Stetson,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,39.0,31.79,11.94,0.029999999999999916,-1.299999999999999,21.61,20.023784909352884,-23.011515778056193,0.6383509655149204,-1.582807215200873,18.220539428832364,117.95366375560712,13.682944722830527,16.670675591533836,102.77685359842494,65.43731930560685,9.899999999999991,-1.5,7.600000000000001,66.75,118.35
2024,R64,1,Florida Atlantic,Northwestern,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,0,-12.0,0.4900000000000002,-3.8899999999999997,0.02100000000000002,2.0,26.03,0.9908743012604759,3.6403063321356797,-0.04300073961686712,4.082259932584222,0.03204690326265491,116.15619465292976,17.82447926771883,13.193298634322673,100.647305701909,66.07323174590812,5.0,4.299999999999997,7.699999999999999,66.94999999999999,113.7
2024,R64,1,San Diego State,UAB,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,4.0,9.54,4.639999999999999,-0.0010000000000000009,-0.09999999999999964,19.82,-1.2272710544988428,-12.427928406244945,0.2134114415686571,-1.5806912182181492,4.961654005967574,112.58300092623202,5.398738535478543,19.05393799622233,100.35666266038159,66.95897207825439,-2.5,-1.7000000000000028,-2.299999999999997,67.85,109.95
2024,R64,1,Auburn,Yale,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,0,-2.0,17.830000000000002,7.25,0.014000000000000012,0.5999999999999996,27.09,11.103307400428363,-8.053639912028942,0.23076421083701226,5.065663464536485,7.924363713721615,115.4593769493361,19.885096982139913,16.83542949374049,97.09911371139589,67.43932769791007,6.0,4.800000000000011,4.0,68.5,114.2
2024,R64,1,BYU,Duquesne,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,0,-4.0,11.979999999999999,3.1800000000000006,0.04500000000000004,-2.0,26.68,12.823190762303355,2.900239193550476,0.1348295956923783,2.933180227300042,4.407118185630711,113.42426733757372,22.793487408397155,7.070057452543324,98.49249490710348,67.61584948966922,10.900000000000006,3.0,2.299999999999997,68.4,110.95
2024,R64,1,Illinois,Morehead State,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,16.0,19.049999999999997,15.059999999999999,-0.01200000000000001,-2.5999999999999996,20.07,18.23003318254284,-2.79586880633002,0.3278559299774433,5.380424121808474,9.009579227106329,116.58677862279595,21.834721354921854,6.400556978709034,102.4691394559805,67.00980685834773,4.5,3.8999999999999915,0.30000000000000426,68.15,115.95
2024,R64,1,Washington State,Drake,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,5.0,2.9399999999999995,5.3500000000000005,-0.031000000000000028,1.6999999999999993,25.1,-1.926187217097592,-3.3802654426720977,0.026669949824250416,-3.090967645574466,0.2084813714493099,113.80785414109539,12.7468100922557,18.05326275202539,98.40781771895485,66.38215518494809,-4.0,-2.0,8.7,67.4,111.9
2024,R64,1,Iowa State,South Dakota State,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,17.0,21.78,11.21,-0.03500000000000003,-1.299999999999999,22.82,5.363182688017957,-17.52537595506412,0.3701607992601448,-0.5794035972669889,13.920598243587925,110.9301224214263,8.417359563124279,20.579552830170442,96.43166622477895,67.64028491533503,0.20000000000000284,-0.6999999999999886,6.0,68.25,110.80000000000001
2024,R32,2,UConn,Northwestern,1.0,9.0,-8.0,10.0,64.0,8.0,1,-16.0,0,1.0,81.0,9.0,2.1972245773362196,1,17.0,13.93,0.1999999999999993,0.04299999999999993,0.5,39.47,12.304798707984048,-7.556056826444319,0.12066912246043782,0.6138139183904059,10.128086938661177,121.81315685629154,29.1384036744424,24.389661792902672,95.049124122619,64.33900873881122,12.099999999999994,1.2000000000000028,11.000000000000004,65.4,117.25
2024,R32,2,San Diego State,Yale,5.0,13.0,-8.0,18.0,64.0,8.0,1,-16.0,0,25.0,169.0,65.0,0.9555114450274363,1,28.0,10.05,7.959999999999999,-0.028000000000000025,1.5999999999999996,19.31,2.0616421498606883,-6.98323521015125,0.15754026749095762,1.2621305035034993,4.885066609521907,110.93854432405226,10.843431731572238,15.7650247918628,97.63431606233473,65.53756121739357,-2.5,0.9000000000000057,4.300000000000004,66.55,109.95
2024,R32,2,Duquesne,Illinois,11.0,3.0,8.0,14.0,64.0,8.0,0,16.0,1,121.0,9.0,33.0,-1.2992829841302609,0,-26.0,-12.209999999999999,-4.859999999999999,-0.03300000000000003,2.5,26.909999999999997,-18.68912325764532,-4.028829742487247,-0.16984244276464955,-3.550759543232786,-7.657713807272248,116.3572335852447,5.941466903606553,28.65941990373912,99.05679018157187,67.92463914763559,-12.700000000000003,-3.1999999999999886,-5.100000000000001,68.5,111.85
2024,R32,2,Washington State,Iowa State,7.0,2.0,5.0,9.0,25.0,5.0,0,10.0,1,49.0,4.0,14.0,-1.252762968495368,0,-11.0,-8.280000000000001,-1.3199999999999994,-0.0020000000000000018,0.6999999999999993,36.32,-0.7669532328886817,9.04870675037192,-0.09681738905194215,-2.513911754540672,-4.442169881497783,113.22823714899094,25.175782285299718,16.89402876781648,92.19333162243285,66.09362723943119,-1.0,-1.5,1.7999999999999972,67.15,110.4
2024,S16,3,UConn,San Diego State,1.0,5.0,-4.0,6.0,16.0,4.0,1,-12.0,0,1.0,25.0,5.0,1.6094379124341003,1,30.0,12.02,0.33000000000000007,0.06899999999999995,-1.6999999999999993,41.379999999999995,15.996190811300963,-2.871602747862269,0.09969603269206317,-1.5227107711389039,9.065118510584165,119.96746080463308,33.82285775302445,20.698269689585757,92.70689708332799,65.40727108357586,14.599999999999994,-1.0,3.5,66.5,116.0
2024,S16,3,Illinois,Iowa State,3.0,2.0,1.0,5.0,1.0,1.0,0,3.0,1,9.0,4.0,6.0,-0.40546510810816444,1,3.0,-2.740000000000002,1.0299999999999994,0.016000000000000014,-0.7000000000000011,41.86,12.090081448632077,13.402226805568603,-0.027008052037751584,2.3494358025504454,-0.7179783511271403,119.65675448975132,38.03281696682048,12.540508712619797,94.37009165003118,68.52530101797674,7.299999999999997,2.1999999999999886,4.5,69.0,114.55000000000001
2024,E8,4,UConn,Illinois,1.0,3.0,-2.0,4.0,4.0,2.0,1,-8.0,0,1.0,9.0,3.0,1.0986122886681098,1,25.0,7.140000000000001,-0.8399999999999999,0.03299999999999992,-0.29999999999999893,46.26,2.263760996216206,-9.80010934341864,0.05518787471608355,-5.054103221245555,5.680896220215065,126.83367571217546,26.89435115746808,34.430699504670514,96.17115038110617,67.1729673086292,5.099999999999994,-4.099999999999994,1.1000000000000014,68.05,120.75
2024,R64,1,Purdue,Grambling,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,28.0,34.56,17.08,0.07100000000000006,-3.0,15.299999999999999,27.08217149331557,-11.953102509254805,0.6629384261172167,2.2717379784847083,18.678780917865723,112.47855435644638,19.60521984069348,4.476150856632714,100.43786900778329,65.97129001970117,19.400000000000006,1.3999999999999915,7.900000000000002,67.6,109.8
2024,R64,1,Utah State,TCU,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,1,16.0,-3.0599999999999987,-2.0300000000000002,0.031000000000000028,-1.3999999999999986,26.18,0.8588508544929851,3.140291282571539,-0.03903223598030636,-1.2344489115450017,2.2413005279332094,114.42263404165354,16.693357050595864,12.69421491353134,99.72884805958992,69.3864720706459,3.1000000000000085,-1.2999999999999972,-7.299999999999997,69.94999999999999,111.85
2024,R64,1,Gonzaga,McNeese,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,21.0,11.51,10.829999999999998,0.02199999999999991,-0.20000000000000107,24.35,12.567665271113697,-2.564817303685018,0.19343879950197496,3.2882176817365263,1.8222823926105765,117.26692868592457,21.918247546519936,11.915399579091257,100.35010512311896,67.1816467967167,2.799999999999997,2.200000000000003,0.3999999999999986,68.69999999999999,119.69999999999999
2024,R64,1,Kansas,Samford,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,4.0,10.030000000000001,14.55,-0.03299999999999992,-0.40000000000000036,22.67,1.2303387842428322,-8.91603516918245,0.16590282040004956,-3.8212152869641187,3.7462891460411396,113.13029063218464,10.608385864280251,18.29408224921987,98.67905657543457,70.91800257928597,-8.0,-4.5,-4.900000000000002,72.15,111.7
2024,R64,1,South Carolina,Oregon,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,0,-14.0,-1.2400000000000002,-2.4299999999999997,-0.010000000000000009,0.29999999999999893,23.200000000000003,0.7787093797536357,0.43897778822326927,0.003914957429212995,-3.9529350575295084,3.3835062651248076,114.59091334530919,15.305149641520345,14.08746247354344,99.89460728777729,65.19916932765446,0.8000000000000114,-3.5,4.199999999999996,66.55,110.0
2024,R64,1,Creighton,Akron,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,17.0,17.3,11.61,0.04999999999999993,-0.8000000000000007,22.84,16.50937509878291,-4.909310632630209,0.3428707584339806,0.9479598584806155,9.03657409796772,113.42344211651618,19.712109430764187,8.112044964611485,99.51136491882835,66.25554809595783,6.6000000000000085,0.6999999999999886,-4.5,67.25,112.9
2024,R64,1,Texas,Colorado State,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,12.0,2.51,2.13,-0.019000000000000017,0.7999999999999989,29.310000000000002,3.833840148257323,-0.32033732129100656,0.04571739762595939,1.3119697375906298,-0.44325105702468626,114.70533805029635,19.775552827728575,16.262050000762258,96.68653663605093,66.70517760264143,-1.8000000000000114,1.5,4.899999999999999,67.45,111.0
2024,R64,1,Tennessee,Saint Peter's,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,34.0,26.39,15.75,0.065,-3.5,17.229999999999997,18.94505150546084,-10.729776522161444,0.5651659034122672,5.134556955220944,14.491216855560468,106.44003624726358,14.740357999829072,6.525083016529678,95.8073157390842,66.62706204117305,13.299999999999997,4.8999999999999915,-2.299999999999997,67.85,105.44999999999999
2024,R32,2,Purdue,Utah State,1.0,8.0,-7.0,9.0,49.0,7.0,1,-14.0,0,1.0,64.0,8.0,2.0794415416798357,1,39.0,13.37,6.31,0.01200000000000001,0.1999999999999993,36.49,11.167580634204143,-6.837675947719816,0.15585563616999343,-1.662088605929867,7.533303714629094,120.4358497860021,24.720646402228468,20.39074171574414,97.88015572701579,67.93820331190847,6.099999999999994,-1.0,9.100000000000001,68.8,116.45
2024,R32,2,Gonzaga,Kansas,5.0,4.0,1.0,9.0,1.0,1.0,0,2.0,1,25.0,16.0,20.0,-0.2231435513142097,1,21.0,1.5799999999999983,-7.300000000000001,0.03599999999999992,-2.8000000000000007,34.28,9.805301297175362,4.846657480433109,0.029757974858724223,-0.18163929821892566,-1.3822932127522543,118.64811067289374,29.329722330638063,14.677763553029592,96.6443677310599,68.91657528669444,13.399999999999991,-0.10000000000000853,8.2,69.85,114.4
2024,R32,2,Oregon,Creighton,11.0,3.0,8.0,14.0,64.0,8.0,0,16.0,1,121.0,9.0,33.0,-1.2992829841302609,0,-13.0,-7.85,-0.6199999999999992,-0.05399999999999994,-0.7999999999999989,32.29,-7.4765710104752685,2.6184087911524188,-0.1038522809860778,0.4461088312210677,-3.051169086775156,117.93984416066999,17.144849052919128,22.003011272241977,98.36591399808944,66.95258244080868,-6.6000000000000085,0.7000000000000028,2.5,67.94999999999999,112.9
2024,R32,2,Texas,Tennessee,7.0,2.0,5.0,9.0,25.0,5.0,0,10.0,1,49.0,4.0,14.0,-1.252762968495368,0,-4.0,-5.899999999999999,-1.0099999999999998,0.019000000000000017,2.1999999999999993,37.72,0.7096961244310194,6.083940497401954,-0.04751962069390592,-1.8331780473467774,-4.941151184196112,116.2674100622095,26.179830646421536,19.386194024588562,93.48439772670446,68.27775149511012,-2.0,-2.0999999999999943,-2.3000000000000043,69.25,111.1
2024,S16,3,Purdue,Gonzaga,1.0,5.0,-4.0,6.0,16.0,4.0,1,-12.0,0,1.0,25.0,5.0,1.6094379124341003,1,12.0,7.0,7.58,-0.015999999999999903,1.9000000000000004,42.86,2.468878781622749,-4.606378718120581,0.03805202337019342,-1.7185966286414498,8.236009523703522,124.78520071229279,26.951943631827703,29.089443568325535,96.76450711221617,67.96645732326425,-1.5999999999999943,-1.5,3.8000000000000043,69.05,120.3
2024,S16,3,Creighton,Tennessee,3.0,2.0,1.0,5.0,1.0,1.0,0,3.0,1,9.0,4.0,6.0,-0.40546510810816444,0,-7.0,-1.7399999999999984,-0.8900000000000006,0.061999999999999944,1.1999999999999993,41.879999999999995,5.765567665913636,6.6142821245097565,-0.014635434340165676,-2.46481249358537,-1.2068665046951832,118.79534583295082,31.235702187904153,18.85585239748076,93.74956854025837,67.96193427199083,4.1000000000000085,-2.700000000000003,-6.100000000000001,68.94999999999999,114.15
2024,E8,4,Purdue,Tennessee,1.0,2.0,-1.0,3.0,1.0,1.0,1,-4.0,0,1.0,4.0,2.0,0.6931471805599453,1,6.0,3.120000000000001,1.1799999999999997,0.04700000000000004,1.5,46.739999999999995,10.107078103110169,4.018890275152401,0.019439867592024984,-2.0871815098399935,5.023647328956278,120.96610105154909,35.577212625100685,21.451244246838115,92.45187261557967,68.15074976386353,7.400000000000006,-2.0,5.5,69.3,115.8
2024,R64,1,Houston,Longwood,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,40.0,27.73,14.56,0.0010000000000000009,-4.0,23.650000000000002,15.518571536893518,-19.08725985156731,0.5161493514365451,-3.412183416521131,18.704914612923478,111.88286482614684,14.074470380639283,17.643158695313076,96.02405028817066,65.1449284496774,5.099999999999994,-3.8000000000000114,-1.5,66.0,111.05
2024,R64,1,Nebraska,Texas A&M,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,0,-15.0,1.0099999999999998,-1.79,0.07400000000000001,2.5999999999999996,27.71,-1.720697759822059,-3.168258299498504,0.021546294390034193,2.833693528683156,2.0083987010723656,116.84396305625295,15.95860872923241,20.847564788552972,98.44087629736026,67.53891078058606,-0.6000000000000085,1.6000000000000085,-14.699999999999996,68.6,111.1
2024,R64,1,Wisconsin,James Madison,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,0,-11.0,7.820000000000002,15.1,-0.02200000000000002,0.0,24.200000000000003,6.98246692708058,-1.5604141598108043,0.11948659783672033,-4.6312936418689645,1.5257614698664077,115.3329912401355,18.124799269596295,12.70274650232652,99.91921835417409,67.562682334692,-3.0,-5.599999999999994,-2.3000000000000007,68.8,113.5
2024,R64,1,Duke,Vermont,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,17.0,17.89,11.67,0.016000000000000014,-0.09999999999999964,23.450000000000003,16.9727057670068,-3.2704325021935006,0.28771198369143525,3.1821552890155687,4.869786598413102,112.77873228153284,22.521652058725536,8.819378793912236,97.10821685521395,64.90770484159663,8.0,1.6999999999999886,9.0,66.25,113.1
2024,R64,1,Texas Tech,NC State,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,0,-13.0,2.1500000000000004,0.34999999999999964,0.019000000000000017,2.200000000000001,27.770000000000003,2.6573575632196906,0.20660105629556824,0.030283678899883926,-1.1931450645892028,3.205484432647759,115.55851945812009,17.77920321092293,14.91524459140767,99.21129555695478,67.13755312872301,2.6000000000000085,-1.2999999999999972,2.1999999999999993,67.85,110.4
2024,R64,1,Kentucky,Oakland,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,0,-4.0,14.77,8.7,0.052999999999999936,-1.200000000000001,18.81,13.865326298381518,-1.9294613494830912,0.27312574177478266,5.919777569725909,7.041869759984438,115.79497999479472,18.13989126885879,6.204026319960363,103.62302120038514,69.55195190154375,8.700000000000003,5.900000000000006,-1.5,70.95,114.85
2024,R64,1,Florida,Colorado,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,0,-2.0,-0.7799999999999994,0.45000000000000107,-0.03600000000000003,-2.8000000000000007,31.119999999999997,2.2445610197869144,1.5602949511898316,0.003435348037226005,4.115536054397708,1.094688636206294,119.42424024584858,21.925105737615112,18.120249766638366,99.40156249372184,69.75021897889712,1.2999999999999972,4.099999999999994,5.399999999999999,71.05,114.44999999999999
2024,R64,1,Marquette,Western Kentucky,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,18.0,18.08,13.93,0.030000000000000027,-3.3000000000000007,20.46,13.149444342496253,-6.90759766787032,0.32768266300177296,-6.0255425577881425,13.191548701435194,112.05452420042185,16.84825027305814,10.606403598432209,98.32719726467667,72.0899975690314,6.400000000000006,-6.599999999999994,-3.3000000000000007,72.7,108.8
2024,R32,2,Houston,Texas A&M,1.0,9.0,-8.0,10.0,64.0,8.0,1,-16.0,0,1.0,81.0,9.0,2.1972245773362196,1,5.0,12.340000000000002,0.4800000000000004,0.045999999999999985,0.09999999999999964,39.04,1.9378386584296265,-13.544585084722499,0.10997881122278519,-2.683227274827672,10.011370607528201,118.67323126537879,19.617145147484095,31.223891573776967,93.25271290474825,64.78045037883066,2.1999999999999886,-3.700000000000003,-5.5,65.94999999999999,112.5
2024,R32,2,James Madison,Duke,12.0,4.0,8.0,16.0,64.0,8.0,0,16.0,1,144.0,16.0,48.0,-1.0986122886681098,0,-38.0,-12.480000000000002,-12.11,-0.0020000000000000018,0.5999999999999996,28.86,-9.423327388441038,5.2264248299622835,-0.17017258466271157,3.379546669522057,-2.1436491796358155,116.55342147081572,16.368757172478,20.565659730956753,98.08621301909835,68.18855582086545,-2.0999999999999943,4.5,0.3999999999999986,69.35,116.05
